name,cuisine,address,rating,latitude,longitude,phone,user_ratings_total,website,authenticity_score
"The Chandralok Kitchen Bar-Family & Pet-Friendly, Cosy Couple-Friendly | Birthday & Corporate Party Venue, in Karve Nagar",Italian,"Chandralok restaurant, Cummins College Rd, next to Mahalaxmi Lawns, near Rajaram Bridge, Karvenagar, Pune",4.1,18.4865174,73.8258464,+91 95528 78788,1909.0,,4.11
The Pizza Box & Cafe Sinhagad road Pure Veg,Italian,"Shop No-2, Crown Bakers, Shivpushpa Park-C, Chowk, Sun City Rd, Anand Nagar, Pune",4.7,18.4778259,73.8206932,+91 88663 61616,834.0,,4.66
Eat Daddy - Daddy likes it Big,Italian,"Plot No.29, Samartha Bungalow, Kulashree Colony 1st St, No.2, Karvenagar, Pune",4.8,18.4889248,73.8229478,+91 93072 55346,26.0,,4.39
The Treat Multicuisine Restaurant,Italian,"Showroom No. S-2 & S-4, Ganga Bhagyoday, Sinhgad Rd, next to Petrol Pump, Manik Baug, Anand Nagar, Pune",3.9,18.4705175,73.8208472,+91 93090 90935,263.0,https://multicuisinerestaurant.com/,4.01
The Blue Plate,Italian,"3E, Seasons Rd, Goodwill Society, Sahil Park, Sanewadi, Aundh, Pune",4.3,18.5533317,73.80676249999999,+91 97640 24615,1698.0,,4.3
Origin Bistro,Italian,"Shop No 2A, The Capital, Baner - Pashan Link Rd, near Regent Plaza Mall, Baner, Pune",4.2,18.5520793,73.7938453,+91 72767 44544,2711.0,,4.2
The Flour Works,Italian,"Deron Hills, Sr. No. 6/1/1, Baner Rd, opposite Bata Showroom, Baner, Pune",4.2,18.5557326,73.7931332,+91 90220 08974,2585.0,,4.2
Hopscotch Cafe,Italian,"Viman Nagar, Ward No. 8, Sanjay Nagar Pashan, Pashan, Pune",4.8,18.5414376,73.8018519,Not Available,73.0,,4.5
Polka Dots,Italian,"Lower Ground, WESTEND MALL, Ward No. 8, Wireless Colony, Aundh, Pune",4.2,18.5616924,73.8071678,+91 74477 66365,2714.0,http://polkadots.co.in/,4.2
Ouza Cocktail Bar & Kitchen,Italian,"Murkute Complex, 45, Baner DP Rd, near Vijay Sales, Pallod Farms, Baner, Pune",4.8,18.5555055,73.79807699999999,+91 91461 93535,349.0,,4.69
La Pino'z Aundh,Italian,"Basement floor, Vedas Center, DP Rd, Raagdari Society, Aundh, Pune",3.6,18.5602501,73.8058581,+91 87580 89191,207.0,https://lapinozpizza.in/store-locator/pune/aundh-pune,3.82
Kanha Veg,Italian,"Jai Ganesh Plaza, Katraj - Kondhwa Rd, near ISKCON Temple, Kondhwa Budruk, Pune",4.1,18.4509491,73.8796557,+91 98904 50767,6533.0,,4.1
Sayaji Veg |Best Pure Veg Restaurant|,Italian,"Sector No. 13, Sayaji Square, near Venus Hospital, Jadhav Wadi, Corner, Pune, Pimpri-Chinchwad",4.3,18.6622472,73.8234513,+91 70664 09595,852.0,,4.3
Pokket Cafe Thermax Chowk,Italian,"Pokket Cafe House, MIDC Pimpri Chinchwad, beside Kotak Bank, industrial area, Thermax Chowk, Pune",4.5,18.6605439,73.79438999999999,+91 77410 04400,1765.0,http://pokketcafe.com/,4.49
Biryani Bites by Samina Khan,Italian,"Flat No 5, RH-117, near Abhishek Vidyalayam, HSG Society, Shahunagar, MIDC, Chinchwad, Pune, Pimpri-Chinchwad",4.9,18.6559026,73.8093478,+91 98220 06013,186.0,,4.68
SPS Royal Biryani & Thali,Italian,"Shop no-6, Cdc, Gruh Nirman Sanstha, MORYA CLASSIC, Plot no- 79, Chikhali Pradhikaran, Purnanagar, Chinchwad, Pune, Pimpri-Chinchwad",4.5,18.6611055,73.8098868,+91 72191 93002,71.0,,4.37
Cafe Cilantro,Italian,"Shop no 4, Nakshatra Phase 2, Sector No. 18, Chinchwad, Pune, Vitthal Nagar",4.0,18.663627,73.80704589999999,+91 98229 80533,849.0,,4.03
Hotel Bird Valley chinchwad,Italian,"Plot no 54, D-1 Block, MIDC, Chinchwad, Pimpri-Chinchwad",4.1,18.6569273,73.79909030000002,+91 92720 91329,7348.0,,4.1
Toscano,Italian,"Amanora Mall, EB FF-41, First Floor, East, Mundhwa - Kharadi Rd, Amanora Park Town, Hadapsar, Pune",4.6,18.5185865,73.93540829999999,+91 76193 20546,1053.0,https://toscano.world/,4.57
"Onesta Food court 93 Avenue Mall, Fatima Nagar",Italian,"3rd floor, 93 Avenue Mall Kalubai Chowk, Shop No 309, Food Court, Solapur Rd, near Fatima Nagar, Junction, Pune",4.8,18.5061062,73.906502,Not Available,21.0,https://www.onestalove.in/,4.37
Sorriso,Italian,"Marriott Suites Pune, 81, Mundhwa Rd, Koregaon Park Annexe, Mundhwa, Pune",4.6,18.532204,73.910315,+91 84838 76987,576.0,https://www.marriott.com/en-us/dining/restaurant-bar/pnqms-marriott-suites-pune/5831636-sorriso.mi,4.55
Si Nonna's - The Original Sourdough Pizza | Kalyani Nagar | Pune,Italian,"Unit no. 14A, Ground Floor, Mariplex Mall Building, Wadgaonsheri, Kalyani Nagar, Pune 411 014, Pune",4.7,18.5454785,73.90650769999999,+91 96534 23634,1057.0,https://sinonnas.com/,4.66
Allora,Italian,"Phoenix Marketcity, 207, Viman Nagar Rd, Clover Park, Viman Nagar, Pune",4.0,18.562254,73.9166943,+91 92093 05778,416.0,http://www.bellonahospitality.com/,4.05
Si Nonna's - The Original Sourdough Pizza | Kharadi | Pune,Italian,"SI NONNA'S, Shop No 25 Nayti Plaza Ground Floor Tower A, Kharadi, Magarpatta Rd, Haveli, Pune",4.8,18.5493574,73.9372858,+91 79777 78041,668.0,https://sinonnas.com/,4.73
Zeta,Italian,"Hyatt Regency, WEIKFIELD IT CITI INFO PARK, Pune Nagar Rd, Sakore Nagar, Viman Nagar, Pune",4.3,18.5594992,73.91211539999999,+91 91588 93840,480.0,https://www.hyattrestaurants.com/en/dining/india/pune/multi-cuisine-restaurant-in-viman-nagar-zeta?utm_source=gmblisting_hyattregencypune&utm_medium=Zeta&utm_campaign=GMB,4.3
PizzaExpress,Italian,"Unit No, 2-09 , 2nd Floor, Kopa Mall North Main Road, Koregaon Park, Mundhwa Rd, Ghorpadi, Pune",4.7,18.5386346,73.9076864,+91 86553 00949,731.0,https://stores.gourmetinvestments.com/store-pages/pizzaexpress-kopa-mall-pune/,4.65
Pizza & Burger House,Italian,"Old Mundhwa Rd, near dwarka garden, Sunita Nagar, Wadgaon Sheri, Pune",4.3,18.5599248,73.9279196,+91 86688 23303,20.0,,4.29
Indo Napoli,Italian,"Shop no.15, Adi Horizons, opp. Skyline Society, Choudhary Park, Shankar Kalat Nagar, Wakad, Pune, Pimpri-Chinchwad",4.3,18.6044017,73.7583342,Not Available,,,
Cafe CREZEE'S,Italian,"Bus stop, Gawade Building,Power House Chowk, opp. to Sanmati Medical, near to the Chinchwadgaon, Chinchwad Gaon, Pimpri-Chinchwad",4.9,18.6272111,73.7817577,+91 98340 24808,19.0,https://magicpin.in/Pune/Chinchwad/Restaurant/Cafe-Crezees/store/1672160/?utm_source=gbp,4.38
Celebration Family Restaurant,Italian,"JQ9J+XVJ, Kalewadi Rd, near Chittarao Ganapati Mandir, Deo Wada, Keshav Nagar, Chinchwad, Pimpri-Chinchwad, Pune",4.5,18.619952,73.78209799999999,+91 88886 96766,109.0,,4.4
The D Pizza,Italian,"Ivana Complex, Datta Mandir Rd, Dattraj Colony, Mangal Nagar, Wakad, Pune, Pimpri-Chinchwad",4.4,18.6083382,73.7653799,+91 84840 09624,402.0,https://www.thedpizza.com/,4.38
La Sicilia Bistro and Patisserie,Italian,"128/2, JP Naik Rd, next to Solaris Club, Mayur Colony, Kothrud, Pune",4.3,18.5060146,73.8197235,+91 97655 49090,2188.0,https://lasiciliarestaurant.in/,4.3
Le Petit Amour,Italian,"12, Damodar Villa Apartment, Warje Malwadi Rd, Rahul Nagar, Kothrud, Pune",4.3,18.500091,73.8143754,+91 72197 49018,1794.0,,4.3
The Pluvian : Best Breakfast Spot In Kothrud,Italian,"9/42/B2, Rahul Nagar, Kothrud, Pune",4.6,18.4997905,73.8143444,+91 98334 02982,430.0,,4.54
Flamingo Globally Inspired Food,Italian,"Damodar Villa Apartment, 20, opp. Kothrud Stand, Rahul Nagar, Kothrud, Pune",4.3,18.499769,73.8143542,+91 75592 77813,300.0,,4.3
Vedant South Side (वेदांत साऊथ साईड),South Indian,"CRXM+JH2 Matoshri Pan Shop, Katraj - Ambegaon BK Rd, Grandeur, Mokarwadi, Pune",2.9,18.4490097,73.8339156,Not Available,21.0,,4.04
Cafe Annapurna - The Taste of Kerala,South Indian,"Tip Top Market, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Pimpri-Chinchwad",4.6,18.5826383,73.6812976,+91 73569 06615,42.0,,4.38
Guru Prasad South Indian,South Indian,"78, Phase 3, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pimpri-Chinchwad",5.0,18.5831923,73.6819838,Not Available,9.0,,4.34
Y’be of Kerala,South Indian,"F-35, Wagholi Rd, Wagholi, Pune",4.4,18.5846944,73.9729722,Not Available,41.0,,4.32
Udupi Swad South Indian Foods,South Indian,"HPHP+9CV, Blue Ridge, Phase 1, Hinjawadi Rajiv Gandhi Infotech Park, Hinjawadi, Pimpri-Chinchwad, Pune",5.0,18.5785238,73.7360432,Not Available,36.0,,4.47
Dvg Benne Dosa Hinjewadi,South Indian,"Shop No.03, Mls Business Center, S.No 21/5, Wakad Rd, near KFC, Hinjawadi, Pune, Pimpri-Chinchwad",3.9,18.5909574,73.7478055,+91 86009 39972,561.0,https://www.dvgbennedosa.com/,3.96
Dosa Town,South Indian,"Shop No - 9, Dosa Town, Maan Rd, near Yashone, Hinjawadi, Pune",4.7,18.5776639,73.7216632,+91 76666 13065,22.0,,4.36
krishnav dosa,South Indian,"FW3M+828, Gaon, Handewadi, Autadwadi Handewadi, Pune",5.0,18.4532778,73.9325606,Not Available,18.0,,4.39
Sambharsa,South Indian,"1263/1, Laxmi Sadan, Jangali Maharaj Rd, opp. Sai Service Petrol Pump, Shivajinagar, Pune",4.8,18.5190525,73.8446823,Not Available,131.0,https://www.sambharsa.com/,4.58
Mutuswami Cafe Pune,South Indian,"Ramee Grand Hotel and Spa 3, Plot no 587, Apte Rd, Shivajinagar, Pune",4.4,18.5204012,73.843553,+91 83088 17605,1021.0,,4.39
Door To South,South Indian,"8/52, Mukund Nagar, Gultekadi, Pune",4.7,18.4961589,73.8620816,Not Available,425.0,,4.62
Shubh Dosa Junction,South Indian,"G-5, WestPort, Pancard Club Rd, Baner Gaon, Baner, Pune",4.8,18.5578572,73.77749500000002,Not Available,41.0,https://www.shubhdosajunction.com/,4.43
"Naadbramha Idli - Kiwale, Dehu Road, Pune",South Indian,"S no 38/1, Sai Aura Wing-B, Shop no. 13, New Indraprabha Society, near Shinde Petrol pump, Kiwale, Dehu Road",4.3,18.6664151,73.7285373,+91 98509 73497,208.0,https://naadbramha.com/,4.29
Pancha-Sattva,South Indian,"S. No. 20, Panchshil Business Park, Balewadi High Street 2, Unit, 8-B, Laxman Nagar, Balewadi, Pune",4.6,18.571421,73.77442429999999,+91 84849 86334,786.0,https://panchasattva.com/,4.56
Coconut Chutneey - The South Canteen,South Indian,"Balewadi, Pune",4.6,18.5743309,73.7733251,+91 86185 89864,148.0,,4.47
Shree Balaji Idli Vada Dosa Centre,South Indian,"HQG8+3VG, Balewadi, Pune",4.3,18.5751922,73.7671893,+91 97302 53868,629.0,,4.3
Someshwaram South Indian Cafe,South Indian,"Savera Complex, Dangat Nagar, Kudale Baug, Vadgaon Budruk, Pune",4.2,18.4661459,73.81748639999999,Not Available,70.0,,4.25
Nazish Udupi Cafe,South Indian,"Mumbai, FQQW+478, Pune Banglore Highway Pashan Exit, near Shell Petrol Pump, Motiram Nagar, Warje, Pune",4.0,18.487818,73.7957192,Not Available,246.0,,4.08
NAIDU’S KITCHEN,South Indian,"Sun City Rd, Sun City, Anand Nagar, Pune",4.0,18.4747167,73.81490509999999,+91 82370 99065,128.0,,4.12
Anna Vada,South Indian,"Navale Brg, Kudale Baug, Vadgaon Budruk, Pune",3.6,18.4596527,73.82448219999999,+91 97652 13131,417.0,,3.73
Naadbramha Idli - Karvenagar,South Indian,"no 11/1B, Shop no 1, Arya nivas, Guruprasad colony, Survey, Lane No. 1, near Cummins College Road, Karvenagar, Pune",4.2,18.485941,73.815528,+91 76662 33053,1362.0,https://naadbramha.com/,4.21
BALAJI IDLI GRUHA,South Indian,"Barate Empire Shop No.6, Vikas Mitra mandal, Canal Rd, Karvenagar, Pune",4.3,18.4888534,73.816526,+91 77961 84234,385.0,http://balajiidligruha.in/,4.3
Naadbramha Idli Sun City,South Indian,"Shop No 1, Indraprastha Phase 2, Sinhgad Rd, opposite HDFC Bank, Sun City, Anand Nagar, Pune",4.5,18.4763953,73.8175825,+91 92098 43995,108.0,https://naadbramha.com/,4.4
Jogeshwari Pure Veg,South Indian,"Jva Mall, Warje Jakat Naka, Karvenagar, Pune",3.6,18.4848238,73.8114677,Not Available,197.0,,3.83
Shivsagar Pure Veg.,South Indian,"403, Navale Brg, Kudale Baug, Vadgaon Budruk, Pune",4.2,18.4602915,73.8237,+91 86981 79179,1511.0,https://shivsagarrestaurant.co/,4.21
Atithi Veg,South Indian,"OPITMA2.0 NO 37/2/B/2/3 WADGAON BK SINHAGAD ROAD PUNE-411041, Pune",4.1,18.4699976,73.8228171,+91 97307 30650,4541.0,https://atithiveg.com/,4.1
Mankar Dosa,South Indian,"Rahul Park, Shop 5, D6, Near Vinayak Hospital, Warje, Pune",3.7,18.4854876,73.79636239999999,Not Available,68.0,https://www.mankardosa.com/,4.05
Mankar Dosa (Goel Ganga),South Indian,"shop no 13, Goel Ganga, Amrut Ganga High St, opposite Ganesh Bhel & Chaat, Niranjan Park, Anand Nagar, Pune",3.2,18.4702879,73.82139099999999,+91 98502 72711,64.0,http://www.mankardosa.com/,3.86
Suprasiddha Paygude Bandhu,South Indian,"Survey No. 62, 43, Narveer Tanaji Malusare Rd, opposite Abhiruchi City Pride Mall, Wadgaon Budruk, Narhe, Pune",4.4,18.4638532,73.81522799999999,+91 93943 07307,988.0,,4.39
Krishna South Indian Foods,South Indian,"PM2C+RGM, Bhote Vasti",5.0,18.702083,73.67129849999999,Not Available,1.0,,4.29
Iddarika - Classic Bengaluru Dosa,South Indian,"Shop No 103, Sapphire Chambers, Riviresa Society, Baner, Pune",4.7,18.556568,73.7946448,+91 94223 13632,1212.0,,4.67
Wadeshwar,South Indian,"Purushottam Plaza, Baner Rd, Pune",4.0,18.5553822,73.79516199999999,+91 93252 93593,9517.0,http://www.wadeshwar.com/,4.0
Dossai - Flavours of South,South Indian,"Shop No.1, The Capital, Baner - Pashan Link Rd, Baner, Pune",4.2,18.5522854,73.7937946,Not Available,905.0,,4.21
The RamaSwamy Cafe,South Indian,"Gagan Signet, 05, near Isckon Temple, Pune",4.2,18.4529349,73.8791986,+91 80903 80904,79.0,,4.25
Subramanyam South Kitchen ( South Indian food Cloud kitchen),South Indian,"no A21, Siddhivinayak Shatrunjay plaza, Row house, 22, Katraj - Kondhwa Rd, Kondhwa Budruk, Pune",5.0,18.451984,73.8795757,+91 77980 60088,1.0,,4.29
Naadbramha Idli Kondhwa Budruk,South Indian,"Tilekar Nagar, Kondhwa Budruk, Pune",3.8,18.4436521,73.8857108,+91 75593 12121,66.0,https://naadbramha.com/,4.09
Srinath Dosa Center,South Indian,"Haveli, Yelvewadi Kondhwa, Saswad Road, Saswad - Bopdev - Pune Rd, Kondhwa Budruk, Pune",4.1,18.4360374,73.8963033,+91 98818 73088,112.0,,4.19
Hotel Balaji Veg,South Indian,"Kondhwa Main Rd, Pisoli, Pune",3.9,18.4512159,73.89795289999999,+91 86009 56999,1000.0,https://balajirestaurant.org/,3.93
South Delight,South Indian,"Chandan super market, Shahunagar, Pimpri-Chinchwad",4.3,18.6575649,73.8069969,+91 92844 55490,634.0,,4.3
Tamilan Dosa Center,South Indian,"31, Mahabali Mandir Rd, Sai-Niketan Housing Society, Shahunagar, MIDC, Chinchwad, Pimpri-Chinchwad",4.2,18.6578043,73.8093165,+91 88884 35858,1558.0,,4.21
"Naadbramha Idli - Chinchwad station, Bhosari road, Pimpri Chinchwad",South Indian,"चिंचवड, Telco Rd, Anna Sahib Nagar, Chinchwad, Pimpri-Chinchwad",4.1,18.6406098,73.7945129,+91 95134 09194,543.0,https://naadbramha.com/,4.13
HOTEL BALAJI /SOUTH INDIAN RESTAURANT,South Indian,"6, Chikhali Akurdi Rd Krishna Nagar, Sector No. 20, Krushna Nagar, Chikhali Akurdi Rd, Krishna Nagar, Sector No. 20, Chinchwad, Pimpri-Chinchwad",4.1,18.6683417,73.7971237,+91 99702 83446,632.0,,4.13
The Davangeri Benne Dosa Hotel,South Indian,"PAP-112/113, G-Block, MIDC, near KSB Chowk, Shahunagar, Chinchwad, Pimpri-Chinchwad",4.2,18.6533641,73.8095886,Not Available,6939.0,,4.2
Thanda Mamla,South Indian,"Old Mumbai - Pune Hwy, Talegaon Dabhade",4.0,18.7173263,73.671849,+91 94235 83883,6623.0,,4.0
Srivalli South Indian Restaurant,South Indian,"Bhosale Nagar, Hadapsar, Pune",4.4,18.5041524,73.932555,+91 82375 20365,167.0,,4.36
Godavari Snacks Center | Kerala Paratha House,South Indian,"Shop no, BT 11, DC Magarpatta, Magarpatta City, Hadapsar, Pune",4.1,18.5098417,73.9279698,+91 20 2689 9865,3853.0,,4.1
Shree Balaji South Indian Foods,South Indian,"GW6P+6RX, Keshav Nagar, Hadapsar, Pune",4.3,18.5106034,73.9371038,+91 88558 94022,83.0,,4.29
The davangeri benne dosa hotel,South Indian,"MVHC+6VP Alandi moshi road dudulgaon phata, near darbar hotel, Pimpri-Chinchwad",4.0,18.6781183,73.87231229999999,+91 81090 96767,436.0,,4.05
ANNA,South Indian,"Parmar Square, Kharadi South Main Road, Rakshak Nagar, Kharadi, Pune",4.1,18.5504954,73.9386087,Not Available,4547.0,http://annaidli.com/?utm_medium=gmb&utm_source=google,4.1
GATTI ANNA - VIMAN NAGAR,South Indian,"Shop no. 3, Phoenix Marketcity, Neco Garden Society, Neco Gdn Rd, Sakore Nagar, Viman Nagar, Pune",4.7,18.5628625,73.91376869999999,+91 97303 11868,696.0,,4.65
Atithi Veg,South Indian,"ground floor, Pride Icon, MH SH 27, Thite Vasti, Thite Nagar, Kharadi, Pune",4.0,18.5434015,73.9356346,+91 80101 32351,5506.0,https://atithiveg.com/,4.01
Banana heart,South Indian,"Suryoday Nagar, Sunita Nagar, Wadgaon Sheri, Pune",4.2,18.5593677,73.9295123,+91 81491 62166,149.0,,4.23
Pankaj’s Sambar,South Indian,"Yashwant Nagar, Kharadi, Pune",4.1,18.5532034,73.9364581,+91 96650 88895,275.0,,4.15
Malathi Centre,South Indian,"HW6F+RFC, Somnath Nagar, Wadgaon Sheri, Pune",5.0,18.562115,73.9234906,Not Available,6.0,,4.32
Annapurna kitchen.,South Indian,"Kakade Angan, A-5, Keshav Nagar, Chinchwad, Pune, Pimpri-Chinchwad",4.8,18.625171,73.7852231,Not Available,28.0,,4.4
The Davangeri Benne Dosa Hotel,South Indian,"JQHP+VR8, Pimpri-Chinchwad Link Rd, Shridharnagar, Pimpri Colony, Pimpri-Chinchwad",4.4,18.629694,73.7870745,+91 75070 72692,344.0,,4.37
Sri Krishna Aanand Bhavan - Since 1945,South Indian,"Shop:123, Maitreya Plaza, DP Rd, near Zakoba Mandir, Kothrud, Pune",4.3,18.5031758,73.7970328,+91 70831 12112,3317.0,,4.3
Udupi Bhavan,South Indian,"Cafe Durga, Shop no.1 Sanskruti Pratibimb Apt, next to Mayur Colony, Pune",4.0,18.5060615,73.8176477,+91 72194 54726,255.0,https://link.zomato.com/xqzv/rshare?id=14611263c74b9bbc,4.08
Sapphire xpress veg Restaurant,South Indian,"Shop No. 11, Krishna Prasad Society, near Bedekar Ganpati Mandir, Rambaug Colony, Kothrud, Pune",4.0,18.5111436,73.8176386,Not Available,381.0,,4.06
Naadbramha Idli - Paud Road (Kothrud),South Indian,"Shop no 2, Mantri Vihar, Paud Rd, near Krishna Hospital, Gururaj Society, Kothrud, Pune",4.9,18.5089527,73.8115104,+91 86685 62267,107.0,https://naadbramha.com/,4.6
Bajrang Idli Dosa,South Indian,"SHOP NO 5, Nutan Prasad, Durga Cafe Road, near MIT COLLEGE, HSG SOC, Ideal Colony, Kothrud, Pune",4.9,18.5106,73.8172316,+91 97303 09558,106.0,,4.6
Simply South,South Indian,"Shop No:6,Kankeshwar Society ,Sr No:85, PL No.1E, Opp Sutar Hospital, Bhelkenagar, Kothrud, Pune",3.8,18.5038524,73.8082783,+91 96579 94102,1370.0,,3.83
LITTLE INDIA RESTAURANT,North Indian,"Little India Restaurant. SNO.10/1 2B Mohammad wadi, 28, Mohammed Wadi Rd, near Corinthians Club, Pune",4.3,18.4790242,73.9268329,Not Available,453.0,,4.3
Athithi Veg Restaurant Lullanagar,North Indian,"FVPQ+RMP, 99, Avenue Rd, Dhorvadi, Camp, Pune",4.7,18.4869741,73.8885924,Not Available,1039.0,https://atithiveg.com/,4.66
Hotel Shetkari हॉटेल शेतकरी,North Indian,"NH 48, Pune - Satara Rd, rode, Kelawade",3.6,18.284522,73.87458029999999,+91 90963 89099,163.0,,3.86
Kulcha kulture,North Indian,"Ground Floor, Soba Savera Apartment, Shop 1B, Wing A, next to chintamani hospital, Shree Sant Eknath Nagar, Bibwewadi, Pune",4.8,18.4751519,73.8619199,Not Available,630.0,https://www.kulchakulture.com/kulcha-kulture-pune/,4.73
Bhajan Singh Da Dhaba,North Indian,"Toll Plaza, Old Mumbai - Pune Hwy, near Somatane Phata, Varsoli, Talegaon Dabhade",3.7,18.7005185,73.6933449,+91 80 4803 3781,6888.0,https://www.bhajansinghdadhabapune.in/,3.71
Bholenath Garden Dhaba,North Indian,"Old Mumbai - Pune Hwy, opposite ladkat petrol pump, Somatne Phata, Pune",3.8,18.699457,73.6971413,+91 77700 88807,180.0,,3.97
Shiv Pure Veg Family Restaurant,North Indian,"MPX2+2X7, Talegaon Dabhade R",4.0,18.6975298,73.7024253,Not Available,386.0,,4.06
Shri Samarth Bhel & Restaurant,North Indian,"Malinagar, Vadgaon",4.2,18.7402962,73.6325951,+91 77689 97968,1139.0,,4.21
Manas Lake Chowpati,North Indian,"FPWM+H39, near Manas Lake, Bhugaon, Pune",4.3,18.4963937,73.7327433,Not Available,246.0,,4.3
Sai Palace Pure Veg & Banquet Hall,North Indian,"S. No. 39, Relicon Polaris, Narhe Rd, Dattanagar, Ambegaon Budruk, Pune",4.2,18.4489536,73.84381549999999,+91 91758 84213,1087.0,https://www.instagram.com/saipalacepurevegbanquethall,4.21
Mauli Veg Restaurant & Banquet Hall,North Indian,"Sr.No,8, near Poonam Petrol Pump, Mangdewadi, Katraj, Pune",4.1,18.4304459,73.8580985,+91 72764 65050,3531.0,https://www.instagram.com/mauli_veg_restaurant,4.11
Chatrapati vidharbha tasty tales,North Indian,"F2QG+494, Loni Kalbhor",4.3,18.4877602,74.0259473,Not Available,,,
"Rajbhog - Pure Veg Restaurant - Wanwadi, Pune",North Indian,"Vitthal Rao Shivarkar Rd, Fatima Nagar, Parmar Nagar, Wanwadi, Pune",4.7,18.5010332,73.9007523,+91 81779 36037,812.0,https://www.hotelrajbhog.com/,4.65
Pind Punjab,North Indian,"Office no -1, 11, Moledina Grant Rd, opposite George Restaurant, Hulshur, Camp, Pune",3.8,18.5176172,73.8793379,+91 788 787 2225,486.0,https://pindpunjab.in/,3.88
Choti Bhook,North Indian,"2433, East St, next to sahana restaurant, Hulshur, Camp, Pune",4.8,18.5164502,73.8795552,+91 98220 22037,514.0,,4.72
Shahi Dawat,North Indian,"1912, Blundell Rd, Camp, Pune",4.2,18.5127237,73.8769303,Not Available,2537.0,http://www.facebook.com/gempune,4.2
Masala Times-,North Indian,"Shop No 4-5 & Basement, Chetna Apartment, East St, Camp, Pune",4.2,18.5128528,73.8798496,+91 80874 44556,517.0,https://instagram.com/masalatimespunecamp?igshid=MzRlODBiNWFlZA==,4.21
RamKrishna Restaurant,North Indian,"6, Moledina Rd, opposite Westend Theatre, Camp, Pune",4.3,18.5189232,73.8785261,+91 98344 03738,14116.0,https://rkrestaurant.com/,4.3
DORABJEE & SONS,North Indian,"845/846, Dastur Meher Rd, Camp, Pune",4.1,18.515155,73.877009,+91 20 2614 5955,4207.0,,4.1
Jannat restaurant,North Indian,"1916, Gaffar Baig St, Shivaji Market, Camp, Pune",4.0,18.5133227,73.8773157,Not Available,1327.0,,4.02
Hotel Al-Quraish Camp,North Indian,"365, Centre St, opp. National Restaurant, Camp, Pune",4.1,18.509405,73.8781154,Not Available,439.0,,4.13
Bhiwandi Darbar -,North Indian,"204, MG Road, Camp, Pune",4.1,18.5095788,73.8786494,+91 86696 66113,1682.0,,4.11
Punjabi Rasoi,North Indian,"Datta Mandir Rd, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad",3.4,18.6263659,73.8207571,+91 98600 47787,668.0,,3.52
Sai Restaurant,North Indian,"1, Nehru Nagar, Bhosari, Pune, Pimpri-Chinchwad",3.6,18.6298327,73.82063099999999,+91 88056 95100,598.0,,3.7
