name,cuisine,address,rating,latitude,longitude,phone,user_ratings_total,website,authenticity_score,summary_text
Swagat Family Restaurant,Cafe,"924H+FG4, Opp. Ganesh Mangal Karyaly, Tal-Purandhar, Saswad-Hadpsar Road,, Pune",4.1,18.3561272,74.0288451,+91 93252 52240,502.0,https://play.google.com/store/apps/details?id=com.carrotfooddeliv.carrotfood,4.13,"Swagat Family Restaurant Cafe 924H+FG4, Opp. Ganesh Mangal Karyaly, Tal-Purandhar, Saswad-Hadpsar Road,, Pune Rating: 4.1"
Krushnai Snacks Center,Cafe,"928C+3XX, Chandan Tekadi",4.3,18.3652251,74.0224648,Not Available,63.0,,4.29,"Krushnai Snacks Center Cafe 928C+3XX, Chandan Tekadi Rating: 4.3"
"Vrundavan Family Restaurant, Saswad / Hadapsar - Jejuri Rod",Cafe,"Sable foundation, Sopan Nagar, Saswad",4.2,18.3621299,74.0251772,Not Available,333.0,,4.22,"Vrundavan Family Restaurant, Saswad / Hadapsar - Jejuri Rod Cafe Sable foundation, Sopan Nagar, Saswad Rating: 4.2"
CAFE RITZ,Cafe,"Phase-1, SUSHILA RESIDENCY, 81 indraprastha society At, Hadapsar, Pune",4.8,18.5007348,73.9514997,+91 83810 93039,148.0,,4.59,"CAFE RITZ Cafe Phase-1, SUSHILA RESIDENCY, 81 indraprastha society At, Hadapsar, Pune Rating: 4.8"
Haldiram's,Cafe,"Haldiram's - Retail Outlet, 4/5, AMIT PLAZA, Manjri Rd, opposite Netaji Mangal Karyalay, Subhash Nagar, Indraprashtha Society, Hadapsar, Pune",4.1,18.5019767,73.9525431,+91 70300 00146,391.0,https://www.haldirams.com/,4.14,"Haldiram's Cafe Haldiram's - Retail Outlet, 4/5, AMIT PLAZA, Manjri Rd, opposite Netaji Mangal Karyalay, Subhash Nagar, Indraprashtha Society, Hadapsar, Pune Rating: 4.1"
Pokket Cafe Company Owned Company Operated New Sangvi,Cafe,"Shop no 13, Sidhi Prerna Complex, Sai Chowk, Samarth Nagar, New Sangavi, Pune, Pimpri-Chinchwad",4.6,18.5789342,73.81603559999999,+91 97668 72797,4446.0,https://pokketcafe.com/,4.59,"Pokket Cafe Company Owned Company Operated New Sangvi Cafe Shop no 13, Sidhi Prerna Complex, Sai Chowk, Samarth Nagar, New Sangavi, Pune, Pimpri-Chinchwad Rating: 4.6"
The Cheesy Bond Cafe,Cafe,"SNO71/1+2/60 Krishna Nagar, Main Rd (sangavi), near Krishna Chowk, New Sangavi, Pune",4.2,18.5814278,73.81683749999999,+91 87935 00300,899.0,,4.21,"The Cheesy Bond Cafe Cafe SNO71/1+2/60 Krishna Nagar, Main Rd (sangavi), near Krishna Chowk, New Sangavi, Pune Rating: 4.2"
CP CORNER FOOD HUB & RESTAURANT BRANCH 5,Cafe,"Kunal Icon Rd, opposite Pasco, Roseland Residency, Pimple Saudagar, Pune, Pimpri-Chinchwad",5.0,18.5934654,73.7965809,+91 80100 52165,134.0,,4.69,"CP CORNER FOOD HUB & RESTAURANT BRANCH 5 Cafe Kunal Icon Rd, opposite Pasco, Roseland Residency, Pimple Saudagar, Pune, Pimpri-Chinchwad Rating: 5.0"
"Cafe Dot Com - Pimple Gurav, Pune",Cafe,"Cafe Dot Com, Kate Puram Rd, near RamKrishna Mangal Karyalaya, Krishna Nagar, Pimple Gurav, Pimpri-Chinchwad",3.9,18.5852011,73.8218266,+91 95959 59802,126.0,http://www.cafedotcom.in/,4.07,"Cafe Dot Com - Pimple Gurav, Pune Cafe Cafe Dot Com, Kate Puram Rd, near RamKrishna Mangal Karyalaya, Krishna Nagar, Pimple Gurav, Pimpri-Chinchwad Rating: 3.9"
Cafe Durga Pimple Saudagar,Cafe,"Shop no. 37, Vision Flora, Kunal Icon Rd, Siddhivinayak Ginger Society, Siddhivinayak Ginger, Pimple Saudagar, Pune, Pimpri-Chinchwad",4.0,18.5928331,73.800139,+91 97648 41991,540.0,https://www.cafedurga.com/,4.04,"Cafe Durga Pimple Saudagar Cafe Shop no. 37, Vision Flora, Kunal Icon Rd, Siddhivinayak Ginger Society, Siddhivinayak Ginger, Pimple Saudagar, Pune, Pimpri-Chinchwad Rating: 4.0"
BAARISH Restaurant and Bar,Cafe,"Dhore nagar lane no.1 nadi kinara, near balaji lawns, Old Sangvi, Pune",4.1,18.570125,73.8214583,+91 80704 47044,768.0,,4.12,"BAARISH Restaurant and Bar Cafe Dhore nagar lane no.1 nadi kinara, near balaji lawns, Old Sangvi, Pune Rating: 4.1"
Sai Sagar Pure Veg Restaurant & Party Hall,Cafe,"near Sai Chowk, Shivaji Park, Samarth Nagar, New Sangavi, Pimpri-Chinchwad",3.8,18.5799338,73.81581659999999,+91 72490 64969,1087.0,,3.84,"Sai Sagar Pure Veg Restaurant & Party Hall Cafe near Sai Chowk, Shivaji Park, Samarth Nagar, New Sangavi, Pimpri-Chinchwad Rating: 3.8"
VRL Pacĸerѕ and Moѵers,Cafe,"Vishal Ngar, New DP Rd, near Apple Hospital, Pimple Nilakh, Pimpri-Chinchwad",3.8,18.5854851,73.8225094,Not Available,825.0,,3.85,"VRL Pacĸerѕ and Moѵers Cafe Vishal Ngar, New DP Rd, near Apple Hospital, Pimple Nilakh, Pimpri-Chinchwad Rating: 3.8"
Foodpremi club,Cafe,"shop No. 14 to 18, Trimurti Apartment, opp. Bharat Petrol pump, Bhekrai Nagar, Tukai Darshan, Pune",4.7,18.486787,73.95190339999999,+91 72760 89937,84.0,http://foodpremiclub.inmyarea.in/,4.47,"Foodpremi club Cafe shop No. 14 to 18, Trimurti Apartment, opp. Bharat Petrol pump, Bhekrai Nagar, Tukai Darshan, Pune Rating: 4.7"
Durvankur Bhel & Misal,Cafe,"harpale wasti, Fursungi Bhekrai Rd, beside Dhore Petroleum, Pune",4.3,18.4821986,73.9591293,+91 91456 76797,139.0,https://www.instagram.com/durvankur_bhel_4?utm_source=ig_web_button_share_sheet&igsh=OGQ5ZDc2ODk2ZA==,4.29,"Durvankur Bhel & Misal Cafe harpale wasti, Fursungi Bhekrai Rd, beside Dhore Petroleum, Pune Rating: 4.3"
Vithucha Varkari Misal & Pavbhaji House,Cafe,"near Bhekrai Nagar, Bhekrai Nagar, Hadapsar, Pune",4.9,18.4815098,73.95448689999999,+91 98815 44887,69.0,,4.54,"Vithucha Varkari Misal & Pavbhaji House Cafe near Bhekrai Nagar, Bhekrai Nagar, Hadapsar, Pune Rating: 4.9"
Niya Family Restaurant,Cafe,"Nehal Heights, 302, Dhamalwadi, Bhekrai Nagar, Pune",4.8,18.4814304,73.9504627,Not Available,8.0,,4.32,"Niya Family Restaurant Cafe Nehal Heights, 302, Dhamalwadi, Bhekrai Nagar, Pune Rating: 4.8"
Gangotri Family Restaurant | Multi-Cuisine & A/C Family Restaurant,Cafe,"Sr. No. 49, Saswad Rd, Uruli Devachi, Pune, Haveli",4.7,18.4611246,73.9640683,+91 90754 20101,573.0,https://gangotrirestaurant.com/,4.64,"Gangotri Family Restaurant | Multi-Cuisine & A/C Family Restaurant Cafe Sr. No. 49, Saswad Rd, Uruli Devachi, Pune, Haveli Rating: 4.7"
SWAD FOOD CORNER,Cafe,"FX86+MJR, Hadapsar - Saswad - Jejuri Rd, Hadapsar, Pune",4.8,18.4664842,73.9615264,+91 95454 30575,12.0,,4.34,"SWAD FOOD CORNER Cafe FX86+MJR, Hadapsar - Saswad - Jejuri Rd, Hadapsar, Pune Rating: 4.8"
THE CHEEZY CAFE,Cafe,"near Gajanan Maharaj mandir, Papde Wasti, Pune",4.9,18.4852745,73.94574039999999,Not Available,29.0,,4.42,"THE CHEEZY CAFE Cafe near Gajanan Maharaj mandir, Papde Wasti, Pune Rating: 4.9"
Salunke Macchi House and Sea foods,Cafe,"Bhekrai Nagar, Phursungi, Pune",4.0,18.4829164,73.9544162,Not Available,51.0,,4.19,"Salunke Macchi House and Sea foods Cafe Bhekrai Nagar, Phursungi, Pune Rating: 4.0"
Sahyadri Wadewale chambli,Cafe,"Kondhwa - Saswad Road, Chambli",4.6,18.3759929,73.9626277,+91 87499 49999,229.0,,4.5,"Sahyadri Wadewale chambli Cafe Kondhwa - Saswad Road, Chambli Rating: 4.6"
MORESHAHI MISAL,Cafe,"Saswad - Bopdev - Pune Rd, Bopgaon",4.3,18.3769329,73.96156110000001,Not Available,27.0,,4.29,"MORESHAHI MISAL Cafe Saswad - Bopdev - Pune Rd, Bopgaon Rating: 4.3"
Shree Swamy Pure Veg,Cafe,"Saswad - Bopdev - Pune Rd, Bopgaon, Pune",3.0,18.3769227,73.9615689,Not Available,2.0,,4.26,"Shree Swamy Pure Veg Cafe Saswad - Bopdev - Pune Rd, Bopgaon, Pune Rating: 3.0"
Indranil family Restaurant,Cafe,"road, Saswad, hiware",4.3,18.3527205,74.0106289,+91 80800 47181,,,,"Indranil family Restaurant Cafe road, Saswad, hiware Rating: 4.3"
Kanifnath Bhel,Cafe,"Saswad - Bopdev - Pune Rd, hiware",4.2,18.3512261,74.013802,Not Available,78.0,,4.25,"Kanifnath Bhel Cafe Saswad - Bopdev - Pune Rd, hiware Rating: 4.2"
GERBERA CAFE,Cafe,"House No 3 Chincholi, Dehu Road, Pune",4.4,18.689005,73.7491708,+91 98904 59998,22.0,,4.3,"GERBERA CAFE Cafe House No 3 Chincholi, Dehu Road, Pune Rating: 4.4"
Rajdhani Cafe,Cafe,"JSPM College Rd, Pune",5.0,18.5905938,74.0027008,Not Available,1.0,,4.29,"Rajdhani Cafe Cafe JSPM College Rd, Pune Rating: 5.0"
Café Burger 4Ever,Cafe,"Gulabtara Heights, Raisoni College Rd, Kalubai Nagar, Wagholi, Pune",5.0,18.5769123,73.9830849,Not Available,102.0,https://www.instagram.com/cafe_burger4ever,4.65,"Café Burger 4Ever Cafe Gulabtara Heights, Raisoni College Rd, Kalubai Nagar, Wagholi, Pune Rating: 5.0"
KK's Kitchen Family Restaurant,Cafe,"Highway 27, Pune Nagar Rd, near ICICI Bank, Wagholi, Pune",4.0,18.5853981,73.9930049,+91 70589 57500,3568.0,https://kkskitchens.com/,4.01,"KK's Kitchen Family Restaurant Cafe Highway 27, Pune Nagar Rd, near ICICI Bank, Wagholi, Pune Rating: 4.0"
Nashta_xpress,Cafe,"JSPM College Rd, Wagholi, Kesnand",4.7,18.5904232,74.0029978,Not Available,14.0,,4.33,"Nashta_xpress Cafe JSPM College Rd, Wagholi, Kesnand Rating: 4.7"
Thaskebaaj Dive,Cafe,"Saswad Rd, Dhumewadi, Dive, Kalewadi, Pune",4.9,18.3916895,74.0138956,+91 95612 04080,642.0,,4.82,"Thaskebaaj Dive Cafe Saswad Rd, Dhumewadi, Dive, Kalewadi, Pune Rating: 4.9"
Atithi Veg,Cafe,"C227+77M, Saswad Rd, Kalewadi",4.8,18.4007184,74.01318599999999,Not Available,393.0,https://atithirestaurant.org/,4.7,"Atithi Veg Cafe C227+77M, Saswad Rd, Kalewadi Rating: 4.8"
Hotel Panchratan Garden Restaurant,Cafe,Kalewadi,4.0,18.39843,74.01300780000001,Not Available,200.0,,4.09,Hotel Panchratan Garden Restaurant Cafe Kalewadi Rating: 4.0
Shivneri Misal & Shaivneri pure veg,Cafe,"Saswad hadpsar highway, Kalewadi, Saswad, Maharashtra 412301 Shivneri misal&shivneri pure veg Kalewadi saswad, Dive, Pune",4.3,18.3956312,74.0134041,+91 96967 12323,3199.0,,4.3,"Shivneri Misal & Shaivneri pure veg Cafe Saswad hadpsar highway, Kalewadi, Saswad, Maharashtra 412301 Shivneri misal&shivneri pure veg Kalewadi saswad, Dive, Pune Rating: 4.3"
Panchavati Restaurant,Cafe,Kalewadi,4.8,18.403218,74.0126263,Not Available,16.0,,4.35,Panchavati Restaurant Cafe Kalewadi Rating: 4.8
Jogeshwari Misal Zendewadi,Cafe,"C246+FJ6 Jadhav Vasti, Zendewadi",4.0,18.4061569,74.0115023,Not Available,1287.0,,4.02,"Jogeshwari Misal Zendewadi Cafe C246+FJ6 Jadhav Vasti, Zendewadi Rating: 4.0"
Jagdamb Misal Darbar,Cafe,"C274+MJ6, Zendewadi, Jadhavwadi",4.9,18.4141746,74.0065561,+91 73503 49363,16.0,,4.37,"Jagdamb Misal Darbar Cafe C274+MJ6, Zendewadi, Jadhavwadi Rating: 4.9"
MAYUR GARDEN FAMILY RESTAURANT,Cafe,"Pune saswad road, Dive Ghat Rd, Kalewadi",4.1,18.3991359,74.0128534,Not Available,1996.0,https://mayurgarden.com/,4.11,"MAYUR GARDEN FAMILY RESTAURANT Cafe Pune saswad road, Dive Ghat Rd, Kalewadi Rating: 4.1"
Kund - The Poolside,Cafe,Jadhavwadi,4.4,18.3953799,74.00284309999999,+91 99875 73818,29.0,,4.31,Kund - The Poolside Cafe Jadhavwadi Rating: 4.4
Hotel Radhe Krishna Pure Veg,Cafe,"Hadapsar - Saswad - Jejuri Rd, Kalewadi, Zendewadi",4.0,18.4057029,74.0115093,+91 73502 13636,296.0,,4.07,"Hotel Radhe Krishna Pure Veg Cafe Hadapsar - Saswad - Jejuri Rd, Kalewadi, Zendewadi Rating: 4.0"
Chhajja - The Coffee Shop,Cafe,"92W3+652, Fort JadhavGadh Road, Hadapsar - Saswad - Jejuri Rd, Jadhavwadi",4.1,18.3955237,74.0026403,+91 86008 77520,60.0,,4.21,"Chhajja - The Coffee Shop Cafe 92W3+652, Fort JadhavGadh Road, Hadapsar - Saswad - Jejuri Rd, Jadhavwadi Rating: 4.1"
Morya Misal,Cafe,"Zendewadi, Baramati Road, Pune",4.1,18.4129247,74.00831529999999,Not Available,414.0,,4.14,"Morya Misal Cafe Zendewadi, Baramati Road, Pune Rating: 4.1"
Shinde veg nonvej,Cafe,"9VJ9+MVG, Unnamed Road",4.6,18.3816901,73.8697123,+91 77982 30627,57.0,,4.4,"Shinde veg nonvej Cafe 9VJ9+MVG, Unnamed Road Rating: 4.6"
Aarambh The Rooftop Restaurant,Cafe,"Padmavati Nagari, Beside KK CARE Hospital Wadmukhwadi, charholi, bk, Tal:haveli, dist:pune, Pune",4.9,18.6550054,73.884355,+91 88883 54050,36.0,https://www.instagram.com/aarambh.rooftop.restaurant/,4.45,"Aarambh The Rooftop Restaurant Cafe Padmavati Nagari, Beside KK CARE Hospital Wadmukhwadi, charholi, bk, Tal:haveli, dist:pune, Pune Rating: 4.9"
Pandurang Veg Court,Cafe,"Dabhade sarkar, chowk, Kalajewadi, Charholi Budruk, Pune",4.1,18.6554652,73.901059,+91 99708 23083,322.0,,4.14,"Pandurang Veg Court Cafe Dabhade sarkar, chowk, Kalajewadi, Charholi Budruk, Pune Rating: 4.1"
S.S. Thali & Snacks - Pure Veg,Cafe,"SNo - 69, At, Amba Bus stop, Alandi Rd, Wadmukhwadi, Charholi Budruk, Pune",4.7,18.6529984,73.8842149,+91 87889 97792,127.0,https://www.instagram.com/ssthaliandsnacks?igsh=MTF0encwbDU1NG1pbQ==,4.52,"S.S. Thali & Snacks - Pure Veg Cafe SNo - 69, At, Amba Bus stop, Alandi Rd, Wadmukhwadi, Charholi Budruk, Pune Rating: 4.7"
HOTEL ON THE RIVER EDGE,Cafe,"N D A road, gaon, At post, Kudje, Pune",4.3,18.426232,73.74033709999999,+91 86683 08632,440.0,,4.3,"HOTEL ON THE RIVER EDGE Cafe N D A road, gaon, At post, Kudje, Pune Rating: 4.3"
HOTEL SAHYADRI FAMILY RESTO & BAR,Cafe,"Hadapsar - Saswad - Jejuri Rd, Uruli Devachi, Pune",4.1,18.4511616,73.969658,+91 97662 24336,987.0,,4.12,"HOTEL SAHYADRI FAMILY RESTO & BAR Cafe Hadapsar - Saswad - Jejuri Rd, Uruli Devachi, Pune Rating: 4.1"
Zooms Family Rest-O-Bar,Cafe,"Saswad Rd, Bhadale Wasti, Pune",4.1,18.4522218,73.9685786,+91 99229 13705,133.0,,4.18,"Zooms Family Rest-O-Bar Cafe Saswad Rd, Bhadale Wasti, Pune Rating: 4.1"
Mahalaxmi Restaurant,Cafe,"Sr. No. 133/05, Bhadale Vasti, Opp. Zoom Restaurant, Pune - Saswad Road,, Uruli Devachi, Tal. - Haveli,, Pune",4.0,18.4524363,73.9688618,+91 98818 31115,55.0,,4.18,"Mahalaxmi Restaurant Cafe Sr. No. 133/05, Bhadale Vasti, Opp. Zoom Restaurant, Pune - Saswad Road,, Uruli Devachi, Tal. - Haveli,, Pune Rating: 4.0"
Hotel Ruchira,Cafe,Nav Praksh Chowk Saswad Tal Purandar hivare road,4.4,18.3461919,74.0289131,+91 98501 72948,193.0,,4.36,Hotel Ruchira Cafe Nav Praksh Chowk Saswad Tal Purandar hivare road Rating: 4.4
"Rajeshree Misal, राजेश्री मिसळ",Cafe,"amar chowk, Main Rd, Kumbharwada, Saswad",4.7,18.3443031,74.0296106,+91 96045 82555,29.0,,4.38,"Rajeshree Misal, राजेश्री मिसळ Cafe amar chowk, Main Rd, Kumbharwada, Saswad Rating: 4.7"
Surekh Garden Restaurant & Lodging,Cafe,"front of PMT Stop, Saswad",4.7,18.345822,74.0318569,Not Available,31.0,,4.38,"Surekh Garden Restaurant & Lodging Cafe front of PMT Stop, Saswad Rating: 4.7"
JAI BHAVANI HOTEL,Cafe,"Hadpsar IDBI Bank, Tal -Purandar, Saswad -412301, Saswad Rd, Pune",4.2,18.3443421,74.03257049999999,+91 95274 96964,52.0,,4.26,"JAI BHAVANI HOTEL Cafe Hadpsar IDBI Bank, Tal -Purandar, Saswad -412301, Saswad Rd, Pune Rating: 4.2"
Laigude Farm,Cafe,"पाबे घाट, Ranjane",4.2,18.3422407,73.6916164,+91 98500 88746,29.0,,4.26,"Laigude Farm Cafe पाबे घाट, Ranjane Rating: 4.2"
Ishan Pure Veg,Cafe,"Opt Idbi Bank, Paripriya Apartment, 448/2, Gokhale Rd, near Dhotre Chowk, Model Colony, Shivajinagar, Pune",4.4,18.5343455,73.8339444,+91 78757 27608,5022.0,,4.4,"Ishan Pure Veg Cafe Opt Idbi Bank, Paripriya Apartment, 448/2, Gokhale Rd, near Dhotre Chowk, Model Colony, Shivajinagar, Pune Rating: 4.4"
Mauji - The Time Cafe,Cafe,"Mauji Time Cafe & Spaces, 11, Sahajeevan Society ICS Colony, Bhoslenagar, Ashok Nagar, Pune",4.8,18.543817,73.8329553,+91 80106 32001,1366.0,http://www.maujicafe.com/,4.76,"Mauji - The Time Cafe Cafe Mauji Time Cafe & Spaces, 11, Sahajeevan Society ICS Colony, Bhoslenagar, Ashok Nagar, Pune Rating: 4.8"
Amit Garden Restaurant,Cafe,"Maharashtra skill Development center, Maharashtra Skill development center, deep bangala chowk, near Om super market, Model Colony, Shivajinagar, Pune",4.6,18.532213,73.8337432,+91 93734 34713,162.0,https://gardenrestaurant.org/,4.48,"Amit Garden Restaurant Cafe Maharashtra skill Development center, Maharashtra Skill development center, deep bangala chowk, near Om super market, Model Colony, Shivajinagar, Pune Rating: 4.6"
Dashami,Cafe,"Model Colony, Shivajinagar, Pune",3.9,18.5329036,73.8346809,Not Available,650.0,,3.95,"Dashami Cafe Model Colony, Shivajinagar, Pune Rating: 3.9"
JDM Farmhouse,Cafe,"JM4V+6P, Pimpri-Chinchwad",4.8,18.6055585,73.69426059999999,Not Available,34.0,,4.41,"JDM Farmhouse Cafe JM4V+6P, Pimpri-Chinchwad Rating: 4.8"
Cafe Cheesy Heaven,Cafe,"Shop No. 21, Sai Prem Market, Marunji Rd, Marunji Village, Hinjawadi, Pune, Pimpri-Chinchwad",5.0,18.6138971,73.71126029999999,Not Available,1.0,,4.29,"Cafe Cheesy Heaven Cafe Shop No. 21, Sai Prem Market, Marunji Rd, Marunji Village, Hinjawadi, Pune, Pimpri-Chinchwad Rating: 5.0"
YAARA DA JUNCTION (family restaurant),Cafe,"Xrbia Hinjewadi Township, Marunji",3.5,18.6067678,73.689633,+91 80106 29674,86.0,,3.92,"YAARA DA JUNCTION (family restaurant) Cafe Xrbia Hinjewadi Township, Marunji Rating: 3.5"
Cafe Edinburgh,Cafe,"Shop 3, Gagan Avencia, Grant Rd, Rajaram Patil Nagar, Vitthal Nagar, Kharadi, Pune",4.9,18.557805,73.9549179,+91 73872 55406,179.0,https://cafeedinburgh.in/,4.68,"Cafe Edinburgh Cafe Shop 3, Gagan Avencia, Grant Rd, Rajaram Patil Nagar, Vitthal Nagar, Kharadi, Pune Rating: 4.9"
Caffeowl Coffee,Cafe,"Shop No. 12, Global High Street, EON Free Zone, Kharadi, Pune",4.7,18.5572073,73.9522348,+91 92094 19460,283.0,https://caffeowl.in/,4.59,"Caffeowl Coffee Cafe Shop No. 12, Global High Street, EON Free Zone, Kharadi, Pune Rating: 4.7"
Paradise Cafe,Cafe,"Shop 112, opposite Gera Bunglows, Rajaram Patil Nagar, Vitthal Nagar, Kharadi, Pune",4.9,18.5583207,73.9546854,+91 77091 98180,57.0,,4.51,"Paradise Cafe Cafe Shop 112, opposite Gera Bunglows, Rajaram Patil Nagar, Vitthal Nagar, Kharadi, Pune Rating: 4.9"
Irani Cafe - Kharadi,Cafe,"NO 1/1A, Shop No 001A, Global Business Hub, 1/1/2, Eon Free Zone Rd, Kharadi, Pune",4.0,18.5536297,73.9497782,+91 74200 53997,3698.0,https://www.iranicafe.in/,4.01,"Irani Cafe - Kharadi Cafe NO 1/1A, Shop No 001A, Global Business Hub, 1/1/2, Eon Free Zone Rd, Kharadi, Pune Rating: 4.0"
"Cafe 1730, Kitchen & Bar",Cafe,"TOWER-2, WORLD TRADE CENTER, EON Free Zone, Kharadi, Pune",4.1,18.553196,73.9481976,+91 99233 61730,2691.0,http://www.cafe1730.com/,4.11,"Cafe 1730, Kitchen & Bar Cafe TOWER-2, WORLD TRADE CENTER, EON Free Zone, Kharadi, Pune Rating: 4.1"
Rj's Sandwich Kharadi,Cafe,"Shop No 18, GLOBAL BUSINESS HUB, EON Free Zone, Kharadi, Pune",4.5,18.5535341,73.9496843,+91 99755 56065,197.0,https://www.swiggy.com/restaurants/rjs-sandwich-eon-free-zone-road-kharadi-pune-640815?utm_source=GooglePlaceOrder&utm_campaign=GoogleMap&is_retargeting=true&media_source=GooglePlaceOrder,4.43,"Rj's Sandwich Kharadi Cafe Shop No 18, GLOBAL BUSINESS HUB, EON Free Zone, Kharadi, Pune Rating: 4.5"
MyMate,Cafe,"Shop no 5, Gera Parkview, behind Eon Free Zone Road, EON Free Zone, Kharadi, Pune",4.3,18.5545574,73.95307190000001,+91 99607 13099,64.0,https://magicpin.in/Pune/Kharadi/Restaurant/Mymate/store/39c41c/?utm_source=gbp,4.29,"MyMate Cafe Shop no 5, Gera Parkview, behind Eon Free Zone Road, EON Free Zone, Kharadi, Pune Rating: 4.3"
Everything Is Coffee,Cafe,"Phase 2, Ti Park, Shop No 3, Dholepatil Farms Rd, near Gera Comer zone, At, Kharadi, Pune",4.1,18.5543751,73.9543891,+91 95522 04729,39.0,http://www.everythingiscoffee.com/,4.23,"Everything Is Coffee Cafe Phase 2, Ti Park, Shop No 3, Dholepatil Farms Rd, near Gera Comer zone, At, Kharadi, Pune Rating: 4.1"
Black Spice Cafe and Family Restaurant,Cafe,"Black Spice, Chandani Chowk, near Chandani Chowk, Bhugaon, Pune, Bhare",4.3,18.5115658,73.69132880000001,Not Available,,,,"Black Spice Cafe and Family Restaurant Cafe Black Spice, Chandani Chowk, near Chandani Chowk, Bhugaon, Pune, Bhare Rating: 4.3"
PlayTeriA Cafe & Restaurant,Cafe,Lavale,5.0,18.5264473,73.7008578,Not Available,6.0,,4.32,PlayTeriA Cafe & Restaurant Cafe Lavale Rating: 5.0
Kantara Bar and Family Restaurant,Cafe,"MALE TAL, 261 MULSHI, Paud Rd, MAVAL, Pune, Pirangut",4.3,18.5111001,73.6975167,Not Available,,,,"Kantara Bar and Family Restaurant Cafe MALE TAL, 261 MULSHI, Paud Rd, MAVAL, Pune, Pirangut Rating: 4.3"
"Savannah, The garden restaurant and cafe",Cafe,"1201/A/4, GH Patil Path, Shivajinagar, Pune",4.5,18.5239146,73.8424675,+91 91728 15777,433.0,,4.46,"Savannah, The garden restaurant and cafe Cafe 1201/A/4, GH Patil Path, Shivajinagar, Pune Rating: 4.5"
Cafe Kathaa,Cafe,"Cafe Kathaa, F C Road, Lane, opposite Hotel Vaishali, next to Old building of British Library, Ganeshwadi, Pune",4.2,18.520764,73.8405691,+91 91194 96767,5357.0,https://cafekathaa.com/?ec=c4c35f1a75d80ab8383016dd90e1e699:643514,4.2,"Cafe Kathaa Cafe Cafe Kathaa, F C Road, Lane, opposite Hotel Vaishali, next to Old building of British Library, Ganeshwadi, Pune Rating: 4.2"
Cafe’ Grains & Grills,Cafe,"Plot No. 127/7, CTS No. 93/7B, Gangote Path, Dr Ketkar Rd, off Bhandarkar Road, near Kamala Nehru Park Road, Erandwane, Pune",4.5,18.5165562,73.83363489999999,+91 98164 64779,197.0,,4.43,"Cafe’ Grains & Grills Cafe Plot No. 127/7, CTS No. 93/7B, Gangote Path, Dr Ketkar Rd, off Bhandarkar Road, near Kamala Nehru Park Road, Erandwane, Pune Rating: 4.5"
Cafe Goodluck,Cafe,"Fergusson College Rd, near Goodluck Chowk, Deccan Gymkhana, Pune",4.2,18.5173131,73.8414923,+91 99233 64756,51010.0,,4.2,"Cafe Goodluck Cafe Fergusson College Rd, near Goodluck Chowk, Deccan Gymkhana, Pune Rating: 4.2"
Irani Cafe,Cafe,"Cornerstone Premises, Deccan Gymkhana, Prabhat Rd, beside Shri Mahila Griha Udyog Lijjat Papad Factory, Papad, Pune",4.2,18.5142481,73.83773839999999,+91 74200 16286,7279.0,http://www.iranicafe.in/,4.2,"Irani Cafe Cafe Cornerstone Premises, Deccan Gymkhana, Prabhat Rd, beside Shri Mahila Griha Udyog Lijjat Papad Factory, Papad, Pune Rating: 4.2"
The Burger Byte Cafe,Cafe,"Shop no 26, Madhu Vrindavan Society, Near, JP Trivedi Road, Sud Nagar, Shivajinagar, Pune",4.2,18.5262969,73.8430719,+91 97672 77925,606.0,,4.21,"The Burger Byte Cafe Cafe Shop no 26, Madhu Vrindavan Society, Near, JP Trivedi Road, Sud Nagar, Shivajinagar, Pune Rating: 4.2"
CHOUDHARYS CAFE CORNER,Cafe,"SHOP NO 4, VISHNU SADASHIVE APARTMENT, 1754, SM Joshi Rd, Madiwale Colony, Sadashiv Peth, Pune",4.8,18.5084314,73.8524867,+91 87998 71499,102.0,,4.54,"CHOUDHARYS CAFE CORNER Cafe SHOP NO 4, VISHNU SADASHIVE APARTMENT, 1754, SM Joshi Rd, Madiwale Colony, Sadashiv Peth, Pune Rating: 4.8"
Anna's Kitchen,Cafe,"police station, 220,kasba peth, near kasba peth, opp. Shaniwar wada, Pune",4.7,18.5202491,73.8562141,Not Available,170.0,,4.55,"Anna's Kitchen Cafe police station, 220,kasba peth, near kasba peth, opp. Shaniwar wada, Pune Rating: 4.7"
Shubham coffee house,Cafe,"1202/15, Dinkar Rao Aaburao Shirole Path, Shivajinagar, Pune",4.1,18.5238144,73.84379919999999,+91 99237 15722,533.0,,4.13,"Shubham coffee house Cafe 1202/15, Dinkar Rao Aaburao Shirole Path, Shivajinagar, Pune Rating: 4.1"
Cafe E2 - Epicurean Escape,Cafe,"Tilak Smarak Mandir, 1628, Gopal Gayan Samaj Road, Rukmini Sadan Society, Sadashiv Peth, Pune",4.1,18.5085473,73.8487341,Not Available,727.0,,4.12,"Cafe E2 - Epicurean Escape Cafe Tilak Smarak Mandir, 1628, Gopal Gayan Samaj Road, Rukmini Sadan Society, Sadashiv Peth, Pune Rating: 4.1"
