name,cuisine,address,latitude,longitude,phone,rating,types,user_ratings_total,vicinity,photo,scrape_timestamp
McDonald's,Cafe,"Shankar Sheth Road, Vrindavan Society, Guru Nanak Nagar, Pune",18.5010345,73.8726113,,4.3,"meal_delivery,cafe,restaurant,food,point_of_interest,store,establishment",1718,"Shankar Sheth Road, Vrindavan Society, Guru Nanak Nagar, Pune","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107701081554353558315"">Abhishek Saswade</a>'], 'photo_reference': 'AciIO2cQAOHpR5cf2AP-NwSTv57Vln-9AH2C7iVDpCNncfwi0_Ys7-Gj6r2nrmCpBpd9qKL67Q6z-n4XW5vaHRJclIWg28PrDkAQgaZ8SN7sCq4SucvKTRbKYAi628vPOOB6zxJmY9Iw6QW6I6KsJwamKCgGPf4Z-rzRhBr5DW8RkgEfXg9Ysncg-YjyVkd2Q-RJjS2ofSfOXV1VuX2qyP2PGXcdxtd0lxPrV4jOUpD3X1bP3ne0Pdlhxd8psuVn-7msM2ci6rnUAyOq1jLdKd-hDNAw7QjF1n2i6k15nQHaVktJF0eSQt0qonh9f8_tvbTbg6MxWXYEPEWeR5cjnFakcW8STA08j0PfhovxTmgf-2L0t6TUFsbh3iZIx22vYE4Pymzolpd1A8ggWYkxuSNhsZoV49mDkJDA56rOSddzBGgOvwrF7erDrSm_UZxu4P0wxOxm_2yoZgesP6z0uDleGSB-ox7-rWi3iRAuYrsdH_gsRyn0lTOdDkbx1TZcnsa-4lbiEydwPr1qYGtpGJxZrdBX2ASq42lLmqWeGStVGr50j8H1yjXCxy_gBZHj4o5jt74CN-X_Qy9OuN0wjavEEzYS_iD5ueSqDojufpw-j1jp3hCxY82zafQ60Q29jXZlBBVQ7Q', 'width': 4160}]",2025-10-17T07:31:28.197538
"Domino's Pizza | Gultekadi , Pune",Cafe,"Unit Bearing No. S-07, Third Floor Pacific Mall, Jagannath Shankarsheth Road Guru Nanak Nagar, Vrindavan Society Swargate, Gultekadi, Pune",18.5013298,73.8727375,,4,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment",2199,"Unit Bearing No. S-07, Third Floor Pacific Mall, Jagannath Shankarsheth Road Guru Nanak Nagar, Vrindavan Society Swargate, Gultekadi, Pune","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113894783174990772096"">Sachin Kamble</a>'], 'photo_reference': 'AciIO2dhQtW_pgx7XdVx_na677QlGGqpR0n66lPa2lfKxqMBv7GP270XeRStqSKdrIjwTxGBubEawpA9rDGwGv6A9LpCONIWvqVinCcjiEo9zT4dNS_7WzFBSqOkSylZfoAKh-KgyqQLsawOrBIQ4wc4YhP4RnlSerNJbu4szrWvj4jQkMIQgnp76wBXkm_pvsobbTJWd_Oj_nZZhxmAWmeoUljfWPBhsWMArXtUrXei8XJuRdJZsw-JSxyZtExufhsvUGTGdKDElDxy1MwSggIDZW1HFDT-XkktxnX-b4jz7rusv9L6Pel3kPh8aVD0NagO95dBfuDMU1JhZs6Ttj0Z2Od2dPSIsn2FMDtwS_usz4aOhUTB2MpgfYRmflBmFejdSZYakFWDQaYKcxP0jChhqwe7otT96AXeDfPo27Kc3QYoYOXtxt0a59S-7x2vycd3aolOh7vW14qiEflVqvbSmzTZbGCRf40PKhOZ-5_J2lMKFNSsUd5gwsDZz10uY1almpVAdv_-5b8tbFcqBckmNrL-K0zo0TIbCAKyE4gI-myNyf98EW_-_rKOTbNWcWnPmK6D30ApTrhi_HVO-7T2tGACksrUdnY7JSXnzgpWDzqYrt3XP8YDL6RqDMHb6LKV', 'width': 4160}]",2025-10-17T07:31:28.299679
GREAT MARATHA,Cafe,"Shop No 7, Deccan Gymkhana, Pune",18.5147311,73.8417815,,4.3,"restaurant,food,point_of_interest,establishment",12,"Shop No 7, Deccan Gymkhana, Pune","[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101716986917510471569"">Prathmesh Jadhav</a>'], 'photo_reference': 'AciIO2cjlRxh_S7WgorVPSAAqcagIEQswuklXyasq-uQr3hgmEzTmYXUTHdwElCU8SqHB_7OfETO9ELI0vQ8wteLdtr9BQCCtZqfr3vWn01z0yx7CoJVXOMVXm75QWj1u1GGCP9F9CC8rchemwycbz9enkccn5QTVwmOqy-siNwjXNyXalf_h5nJeGK3SJtG7Aej5zdE86Nyk1h-T_MoP0FhOcbbZGDSdJrV-MCA3dktlmyXYqWsMpIUo9HvPD4Y9tidUOmHydf2_6TY5liEpPOYzjU9f4e4k3O-HKA_lti_iQMOeofjmTRqI9uSfgjLPxV-l7DqqB05hk85VxFsNyCQrhHwc0VH3jrBNblkBt_Wg9-lO-ajhVIsC5DBwEtt7PwwQ5veDuxRmKMTGPbLGJHcHXIz1TRIRXwZ0k2ZGK5WncDSha6mn1HP3G0C9YuEQgXi9u5QQjSPsRkXbtcqENhgYVBqtR8dx8fmCn-j5RPpam68uGvreUpG6GJHm1or96hh7smxtFnFqJTEtnL-15DfZ-oMoJorBl74gZfk1AXJ9VWxyorBDmHgXdCRd6RBj7DsOZMPumrxaxesLE2k0akTwCHUyuyrsVkxZe_03Y7seAjcZFqQdsyxyLJNX1JNHcHrNpJ-YQ', 'width': 1080}]",2025-10-17T07:31:28.400506
Dulari Garden,Cafe,"near Apollo Theatre, 337, Mudaliar Road, Rasta Peth, Pune",18.5192605,73.8653028,,3.9,"restaurant,food,point_of_interest,establishment",260,"near Apollo Theatre, 337, Mudaliar Road, Rasta Peth, Pune","[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100615533649102861600"">Abhishek Dhumal</a>'], 'photo_reference': 'AciIO2eYfnh5Mq89LBeFnUBUslwKLROit3dfB7pVCnKUbFIpzbtk2L1Zm469_f1dIU49o2_Jcxhy21Ur9V-_J7hqnW8coBxvN_l9g6mKGk1NvNEWEGx7asZy03UqscpxPcqf2AE5xs-dxN2MZjQ1fX7nF_O7iIaYuKiJ69HFkI4b8YWWKYWfPvZjU0PABCIXT4wEYErEQmR3qAdglhh75kyZtgL-muT2LashoXWulBzPIwa_r0C7TJw2oG741vmTae3Z6M-SGDI1CLpJfKab94nFj-C3iuTBGfNVO8rSGjVAT13riXrVUBtGlqU0krzpTNlJFZ0F6UWEeOGYb7wHxoHdEC9sFhJ-T_hqjs5ywWX67y_IViI777iMHHqJCQP7xyKKUu3j8iL-6kQND_FbjP1-ubUjNQeZoGAmusY4iDUMgGFGM-0Jm8DugRM_50p87z1Dz2m2dB9wF4lF3rX2Yzolij6idNW-W8r79q-3st56LxX8bzR4NDVpEWXqXyC68ZFsKXbe7cROv3nBPDjyPx8yKFQIlx9Rb9iB5WSE-w2e5huUllWTxtNgEbNptPhQASapIlKgHXlylqMat22zoGP0xdR7Wqj5ZyO7b5UR3ztVLFhGOUjilEVAH-jnCKu6Kn5e41DvYpCX', 'width': 4032}]",2025-10-17T07:31:28.502960
Hotel Nagpur,Cafe,"GR6X+2G8, near Shanbhui Hotel, RB Kumthekar Road, Ramashram Society, Perugate, Sadashiv Peth, Pune",18.510046,73.848828,,4,"restaurant,lodging,food,point_of_interest,establishment",614,"GR6X+2G8, near Shanbhui Hotel, RB Kumthekar Road, Ramashram Society, Perugate, Sadashiv Peth, Pune","[{'height': 2610, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103859667021627889221"">Sourabh Redekar</a>'], 'photo_reference': 'AciIO2e7sLmf5VUot2ApqGRQ_EAbz0q0IHBtnueIHinJI-WZvE8qU2uuUAkuF5W-vJCcrQZymCrTKVqmdhKvFBlf5SYyiaS1K6N_QrBzkYiDwdsNtyg6ps0PgPceyLOploEnbIrKiQsLo0Rtx3PSsROUNMBzvrbLXrTmL4hbzBNiDHjXOgcJXierG-wyafXJKm3yesH2kJgcgTahk-lyhL8cLSTW1xj57TFklLx3o7F_k29UWlrYaxge7qaXIg6HBxCdhGsJ1luHU29KVibxZYEp0dO5Hflc_dIdqPlLkn5zK7ee1rSt9TT0BVmhLV0P3clR3frmDMRDh8vkkKN00wem5_AxPSqjT1Co3mnoXRSf-Kridgt5Ents5DZzboXpaRkrudEqtrg5s2fEV3-VfhXn0zBdPi9Jv9QerghEcWXU4e5Dyx7YTBrGjtq8-eLZQEeCJ9I6lCmnzWVH3qNqsexaSpCmbIq-8YZ12Puo7-GaE45uVUyPR-5r_LJj2ZJrZgOnoZzMrwrrXntlHSwsMsEy9CEBwJ-uf8YslqJIvPqVAZ0WnzWuNeDVhNNeRB0MsJIzofC_qbASt3cXA36iZx73Gqrr0sFL3QvVg3oy_AZK7XVOntOUXXOjA4ovIrAjLgWfsfghMotr', 'width': 4640}]",2025-10-17T07:31:28.604605
Hotel Maratha Kolhapur Darbar,Cafe,"GR6X+R4F, 875, Jnana Prabodhini path, Tilak Road, Sadashiv Peth, near Bramhan Mangal Karyalay, 993, Vedacharya Phatak Guruji Road, Perugate, Sadashiv Peth, Pune",18.512195,73.8476693,,4.1,"restaurant,food,point_of_interest,establishment",1670,"GR6X+R4F, 875, Jnana Prabodhini path, Tilak Road, Sadashiv Peth, near Bramhan Mangal Karyalay, 993, Vedacharya Phatak Guruji Road, Perugate, Sadashiv Peth, Pune","[{'height': 642, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107714722573302440508"">Manish Jadhav</a>'], 'photo_reference': 'AciIO2dnX6b5iTcbeJXF3fP2FXm2rgs8ZKZXzqUR4D21aGPD-Gu7mFpIrwtI8IWr7uUwVzR8YlgFPvT2Qz8rcUavgXz55wbCH3WJk4Ea9iY-AM5jSPxr5sR_EAVISOzBhr15ULZLYD_P2hhd5wOWnW9EYq6JwNSIhQ7kLt-n1Lacxu8e6KYdDZ38JcR9yBAsQ1MetcqlgnT4ClaUoEZ25QzWYnLG-ji5NisTho5qh0cmiVISaMacW-bNv6JvTyw3_TVmsyd00rzN-a2eXxmKFBRS1jhFCNmFJkL0IMZaitZpBgrJPv6ugY3ROdOSwwfvffh5DUwX2iDr2AqMO0laq_Dbm3d_pubnIdY_vcrbwv5Q2ra5nJy4mWM1ugNXkcu1i2jmc8XMk7wTtzsXY5JH3E3dqF-lDPfjx6WojfFYvyJbt1eUXm-g8Em9Tb9iq74irroGchw86f35KkCq3eQ9N7OwGwgBSrcZv2827-IaiEhK0mrhjXntAXFIYqj9mCWrCMyygoDRDoH0RZwOQrMEyAoURCLuz1NlKMhFygZanVCv_H5HzgyGbHim-FSYSsdOWv4JAV0CGlPpcMMH5CB2mb7CRGCcuVq_TIGzbZ61fg3KkqolrXt9kG2RLLXBId09bLiXmB95DeHE4tVCNoRZbCp03X_2EkQ', 'width': 1179}]",2025-10-17T07:31:28.706775
Nandu's Parathas,Cafe,"Shop No. 1, Damodar Narayan Market, Balkrishna Sakharam Dhole Patil Road, Pune",18.535919,73.875888,,3.9,"meal_takeaway,restaurant,food,point_of_interest,establishment",1587,"Shop No. 1, Damodar Narayan Market, Balkrishna Sakharam Dhole Patil Road, Pune","[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109050785813886376259"">Jigar Patel</a>'], 'photo_reference': 'AciIO2f3KT4I7J3bRMg-muHiLQAmB2dJHhWFXct0elYKykQEu-ek89i1thPpy2KOhvSDGJvj3BjZyF_DclROFGTwirtjZkTxtfNMD7M5AdnFny8EWzugPtFnT5hsCg0R85kbtYLzmDO6Xbc1FZ1PA3Pm-RaLDprq2VG3QRQ_i1c6xPA0OVWPveYKZ7-uxKw4lSurnWzMO7WmPbrIbRZ0zXSDyf3lk6z8q7-u2hYg9YtQ1RaJVMphKl_4A4au7StDuztXtf3B8x9Z2ZPDi-yywTupUs_naR7KtGNlXV59Gr3JXd-H86Ltd7XEVGsAG1ps0HhbmJY7uxrQ-HE8SGmWtic8UFhbXXYeehuG5I3ZM9AH0l3wdwG4wvrXAmR_6Y_Yxex9-5WZtgqht--OI2IpOxDoWZWZz3awt6BIgjnKF7sNybTRzzBbb5cDIOsrB_7HeM4xqCygrGxLMzQZhdME_s46rJRrlnPUV1pBKQNH3_mK9o55QAVK-ARagQNuQQexeRvW2gtu0roGPB1hdBGNJG2I6bA0DFxVjBkmwGA8atWWshIFT6MVQfk6U1xRekU5wYC_sCTT7oVki09RFXH9mlb5Z2xHbqYVJwhEnaeZguTNTCCLmZIh2ePelujL9h3xuB1bP8iUfg', 'width': 1920}]",2025-10-17T07:31:28.808505
Casablanca Cafe,Cafe,"The Pride Hotel, 5, University Road, Narveer Tanaji Wadi, Shivajinagar, Pune",18.531201,73.847244,,4.1,"cafe,restaurant,food,point_of_interest,store,establishment",231,"The Pride Hotel, 5, University Road, Narveer Tanaji Wadi, Shivajinagar, Pune","[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111631018301412541784"">Akshay Raut</a>'], 'photo_reference': 'AciIO2eeWcB7lfsQpeEjqr-SfIlXmXoAexoY7KNShK0QnzOQsfRt-Oy59-Id8pA7CqpVhJ6M36xt_3XcLR_tiQ_Yof2nrbyUE-xVUCzcAIzxQlV390nFTHLeYpy7A7FgLbAOqE684BTlmb8Q0zZPr--hn3QSnfKCk8MKXZYawu0Pu1M7vxnpdYIgSR6wdpyblwFRElOmhZVM7RzPMhyGkO341MtHeXDCzaNK6M_YxqlkPD1lVF4nKCE_Er9XXZ18RFGpZ5iLPMwvIdPELX3W84tljPMqMYvIwcaKFQ13FPfpyWY1wcYLE1bCn0tJchJ-Umls-43wOv6dJDn1caw5Y3oDPbXvRm22uqgmeMC2Xl_Wm2GuCWrsivZBtbbeOnXNWAEHpfIDugpbIYnQHISG5ibCN7uUA9-Y0fC603_17APHSlDYtc4ri0uY39TdgJF6qOn9jBvibZUwMgu6kwhRp_kjJgUMft1S0YOdeB2a-sGoAL9QJYpyJlLJhGd9qOHLH-IzGRdfkyIVRTT4s1u0vAxTZZmPZxyhooBWIHXg_zkOTHwMuJ0jR0vJWgwHx6IAOFCkM6T4RjgleIY3WK1F9N9NDzVcAaI20wKtPGe9Zk4KWDfy_3zmLBq6p0UdX3B5LwbxR1F3AHaM', 'width': 3072}]",2025-10-17T07:31:28.909227
Ku Kooch Ku,Cafe,"Bus Stand, opposite PMT Building, 1256, Jangali Maharaj Road, Shivaji Nagar, Deccan Gymkhana, Pune",18.5170297,73.8428966,,3.5,"restaurant,food,point_of_interest,establishment",455,"Bus Stand, opposite PMT Building, 1256, Jangali Maharaj Road, Shivaji Nagar, Deccan Gymkhana, Pune","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115340777727060847112"">Dhanraj Bhosale</a>'], 'photo_reference': 'AciIO2eohGdWujAJWuzHjlw0wDmntXaunCcS_tNSbRQNGZFSCJAyJ6M8r-LejgyNz125qoov4V4HxNXFR1ND2Ut5A1rwrokUtVo7gQZdetdupbJvGmw_KMsYM2UMgPnudrRuHbcs5p4Pmct0Y_B9SLl_IVZNaPMs_U-_A67yTRazZ3zV6Im2enJ7OVPUtnLwT5RxBJZ4NDBr1HxK1pIlSXvgo3lJbtkPVefA2gKQyJF8eNVN0dqrwpLyiw8CQiUUPK0D6Et-5yY3h5YJIQLHH4y8CHaH14h0is95drtrdFBQ6E60E53aZUyQ6R2opABrDD4GT6zsaiOxtZX5Kb1tXV-w-UqTz0xBlDTe_5vAKQQ8G6jLFLSALGUg5wFUQ0Y7n1543lDMrkUyHbYj1cEEwLyq8jDDDyJ62pJdqhopwChSjO3SMwg-LZsCzFkJwY9a_46DLecKgzYwvcg8gSESDF_SCEU4vuNQ0nCxGPyBINzQYI1emzbsHjyHCHlQZV1bZclnw7hktmF3cMdCGgVPMVw_PS0x7lLDMuHhogg8KE6TCN_ShvHKreWyQ5wnX9LLMu8qkei4crDwryibEiFJP0ZqlPXSUF35dIt13U8YCdIixULlVvpzqRmka6VyOhLBx-uCVa0NnEtO', 'width': 4032}]",2025-10-17T07:31:29.011690
Lalit Mahal,Cafe,"GVC7+8X3, near Bank Of Maharashtra, Railway Station Road, Somwar Peth, Pune",18.5207596,73.8649176,,3.9,"restaurant,food,point_of_interest,establishment",226,"GVC7+8X3, near Bank Of Maharashtra, Railway Station Road, Somwar Peth, Pune","[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109733352568183169827"">mani maran</a>'], 'photo_reference': 'AciIO2crjrNCKzOtJ_I0erSZbsVS3v0LkfQTbIEAulbD_RQYu1oXj9Sd6WU2PdeBZ0mVCLAzfydlyeZtBZsbvo9gXCFbVKn4FMXMbBcHvEK2x4p1fPR1zPrHglhb083NgPKyZ_mWqnW3Cm7BeoUcToN9vvn_8Z0LRSJxItuOVogYb9XukUiJ3tXAI89UX1hTszc03te7gA5nN6L9trhLfEdCzY0SmJkfuyCEpskyObIoy6Tg_RZps8aza4LJ8SVpgOzRD-QtNhQCr4t82FAfPUxHXeRlWyYgm26Ps49bZVtxjRrkvCU-8o7cWRQ-SpQkhRSgwxqBfsWunSKWCdA84CkJbosC8B3JX2MwlEQWl6wiuH1KQ3Q1aGpwMHvWOtrvzWbd4LJDlC3pZvnZIIPWNgaucX1aok_P-ei9uARCnQpc78yUomdHRJRA4_-ywXnJZLBZoW8-GQZDmpvZtSItkzUlt6d1LxMCrUb8HyscCZNqLqRvzdX857hpsp6CVEBejqcazmhNXSB_tFVq7NSoXEji4_0-pAHchWlbvhLuBoi-s-zfTjReTnTFx_CVYqWwiuaQjk54pcKm2vyv7SLrxAKxNvi_u1foar6R8D1OeAGI9OcTzk25EQ2-e7-OyRyVFswpc0Hq8Q', 'width': 4000}]",2025-10-17T07:31:29.113280
Tien,Cafe,"1, Rajas Garden Apartments, opposite Hanuman Temple, Pawar Road, Model Colony, Shivajinagar, Pune",18.5302351,73.8324548,,4.2,"restaurant,food,point_of_interest,establishment",1509,"1, Rajas Garden Apartments, opposite Hanuman Temple, Pawar Road, Model Colony, Shivajinagar, Pune","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111900831647540085816"">Shubham Sahamate</a>'], 'photo_reference': 'AciIO2fqHaNNzzwB595ZQNe2VqsP6EqHB7Cz6FGffTybobg-iIDPCgr8_qJQIT3IEWTppyJ0tAFvaw1vZ5hdqShsA5zyAPQuU_vcL8YYFciQ9fl3K7ETSQ6iLRvXskav21kKCIkdEGbXA4Iu07eme2xjkvjLp15fRq77sBz910SbCJiDwvplPqBhM8aLZppFDw8hMUGp7DXlbjHRPIyGkObJlXCCU-dq3K28s3yO2kh3bNxP_we1XBQbWZzvpJwJf_Fh-Yh8tYkh33nduok7hRnuik-Tx4FNK8lvm7LpNpNZgUhzI7DSl32ooO_VNzhdYYR9C1XalhDXXY4FHjQW4IMkLVzmtV0ZH59PO43Ii545c28w37fN5AEo2JeohJFCNceYAu1rdBmYc_c_8nz6fZpvOs2u8RATQmIBNi3bygxuGIcjNNGilPGiqiQS6ULv4zkwtSCP3oS4WtMZAC1zGa0PZZh3c1MHQVZftUV7SHp8rQP9Ncjpk2uKHWqe7lJ49-ko4CwVj1U3WJT3PSrJCJM8dJe8Pfv3Tq2PMKflvA3UE-nbPWShMRiQKTH633dttnGJtJODoMDfVY78M0sHtxKCQ-4a6uUA-KDkVr9cfqvo8qbMkHwzOK0UPRHV9qk-DfDDMNDQ6w', 'width': 4032}]",2025-10-17T07:31:29.215373
Joshi Wadewale,Cafe,"GR9R+R98, Fergusson College Road, Deccan Gymkhana, Pune",18.5195463,73.8409435,,3.7,"restaurant,food,point_of_interest,establishment",2886,"GR9R+R98, Fergusson College Road, Deccan Gymkhana, Pune","[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104225627610824508590"">Somnath Wadkar</a>'], 'photo_reference': 'AciIO2cJf2rri_cVdUoEfASsIegDPLynQUbv3l64gWxM99iEdJPhTwwaypNXf7GYT2cVo0y2Ddss2IpayXTPkMLT6AXF5yCFSMuXUww1FkHPuLaGTih5RyoP-345vO-Eh-WZ-Ex5PLxShKdm270Fj7qj_VNELHXPUM2RYrFVUj42_IUAXf0_FDENOdDQvUYFFcGxbRjVRGyxXM6ignKsAMqhvWpwPBxnbKohNdniDIEwaIk3dMQ2NmVR5TWlm1BcRqIlYvaSz6o-YtsaJproQJHdGddYowQWx9TLkhfWJez-7OGTWwrerCqWkidu-H-w1qYr_ke3QmQuSVT71KMejW_4J-3i_RBk_nLNr1e9_K7WfmwsqrTM47vkJpe7A02-pLgIX4FRAsFlLHCqRg_OIbPKe16A92LKjQPcJqwxhgTg_t4BigD9jo_S63fF2ZrSJCY3qDGjX4Za0qKPx4noiOk1hH-CbIT38bWOB5rPmzctBFkaRDsG_4CWGcZeQcMImbuqfQKb3NxoYXimSaS6Dg_GZ27WthnEXQYi4bpdNAJlMfLZID7H8aKAe_qoQuYJYIgHV_O04ON20f0FRiOFn3YWPXsS7gVfs2wBkCbm9dxf7NkNgXwdeJffFayjFql2JeCxu4zrYobz', 'width': 1440}]",2025-10-17T07:31:29.316938
Hotel HMR Royal Inn,Cafe,"opp. Gandharva Lawns, Katraj, Pune - Satara Road, opp. Gandharva Lawns, near Katraj, Chowk, Katraj, Pune",18.4412518,73.8602749,,3.8,"bar,lodging,restaurant,food,point_of_interest,establishment",1383,"opp. Gandharva Lawns, Katraj, Pune - Satara Road, opp. Gandharva Lawns, near Katraj, Chowk, Katraj, Pune","[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100646078368901121860"">Hotel HMR Royal Inn</a>'], 'photo_reference': 'AciIO2cdhIzpf735I6phdnEMxplo_LL-OzAT5FcKB3DxanVi-ygVfQc_xCVrfRj4D5t6-lyPoSC8snikR_r7Vzk-27erO5e5xUKEHr-wigh42-62KFUxoVKEX7HORVIj56T5VPFyCxq5g_OR64WDb8PWo361CwGvRVk3BuegcZ1Mj-quBlTPnNs92lhSeQjRABp1UjteFKlhBvegvOaKzI-h2Gh6IWMhNwMpHFKI5Ios6EUW0cP9x4jCBXbRM-2S9HERB4my54i-ECx2B3L7t5QiVpMANk2x6VTSUH05UuS-v7qpx0bUDleVaJcnG5YicuThPybNciJnbHQ', 'width': 960}]",2025-10-17T07:31:29.418478
Sadanand Resorts,Cafe,"Opposite Balewadi Sports Complex, S No 105/3, Baner - Mahalunge Road, Baner, Pune",18.568374,73.7666465,,4,"meal_takeaway,bar,lodging,restaurant,food,point_of_interest,establishment",1033,"Opposite Balewadi Sports Complex, S No 105/3, Baner - Mahalunge Road, Baner, Pune","[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108333875420717025320"">सदानंद Resorts</a>'], 'photo_reference': 'AciIO2ffDwmP_pSf4hxb2g2mOh1-pvPTM2zkvMVP5HGjTUFPRS8CW9ulDsGk-BhHb-KJqsGOKqkaQnqc3mRWAhIPOIoXrkLNsSqvNoXZ-DLl5S9wY9wlsbZi1CJGC1khCZFlcdpqwuoH0o5eXcyWQ2WmEcb_9FIFG1vBYknOWCe4nvr6Ez8IRwOBxHIv4IrWkd8k3Tx_tN3kwPlOvIoShMhTWWabueiNFNdBdXtN8fjoHiH2frClXstG57PXDVZQ6NaGdU8m-ZBC6RNkxQPX1T_pC9Ep1zuL6DxzmRqkKmb8of1zLeJdUIAqqGIxL2S37pStu3dIVILp', 'width': 1440}]",2025-10-17T07:31:29.520468
Bhagyashree Restaurant,Cafe,"Plot No. 169/1+2+3, Tupe Nagar, behind Suzlon Co, Pune",18.512143,73.937268,,3.8,"restaurant,lodging,food,point_of_interest,establishment",831,"Plot No. 169/1+2+3, Tupe Nagar, behind Suzlon Co, Pune","[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113126686976258815225"">Turiya Avastha</a>'], 'photo_reference': 'AciIO2dogjFgfniFrrPYEEHOlgVfR2o_6oglQqK6EcibkJ2qs8NViRdAOtP71IyJAlcPZkAvOhXkrQzrsTZt_BMyMLa9Ff0aVE4qjssg9NhsYjWcBx-9-Pay5YXnI6iKt75CaGD3qCkzvkHuCnUdZYKAcc02qw7sg7FjVAn-TudaHZHvoyhjPsox4RsWMfPBHJXdd00XP30NrV0WYUXqdVy_CXVpAX2HGyQzOKmT-AwKFXs53qAOHjFnHUIgVl1sxw23fMgKZBGjCmvcNfJ-4eDqgN4m3FpxyDAdfmdQovVb-Ay_T79RHm4TZTtrl9-no411W5yLf6kgRqO31mjJ5Mj49PJkd4RUqngs7D2tcA8PB4c17vx00kY1d-Jj4vAF8YO2Ick0uUcHmML-_Ke0v_2SXrOpbaazrOs3Nw-Xcmix02g8Bc_E0rOKKysB6W3R8_954kIJ9K8QJY-YgNoaPSx2jfiSGep_fedQv5Zo0c1InGMYeD9s7Vrytu4GdRW9qrHPT8-kW_wZa_z9R7GIwtFkvxHsDpbW_y1e80Id3Fxnz2CoYalBW7l2zJeF1j1wy6vn4etIcMFIVkdJNvC15c6OyCXy8yTlSx6CBfZyfR6zSJGegMpUMpHEamV0-Z4EuSEkdHjYhQ', 'width': 1529}]",2025-10-17T07:31:29.622463
Squisito - The Italian Ristorante,Cafe,"Jewel Tower, Lane Number 5, Koregaon Park, Pune",18.536326,73.8972821,,4.3,"restaurant,food,point_of_interest,establishment",1806,"Jewel Tower, Lane Number 5, Koregaon Park, Pune","[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114943645277019246966"">Squisito - The Italian Ristorante</a>'], 'photo_reference': 'AciIO2dM4Dh6d2LjDe8StQdMrTlTMtB0hI7NEtUlE5Wx_vRJ-IRiR9DS5peJb60OGarMKdT4-eI_a3QhOqa-fnwhapjxkzs7IIop4788llchG4HoshkjgsClmybTvPD3M3PhtWd7_QkhAu9oguLasqUx0TLGrCR_W1EOZRgzaZ6xKDmD1FxKRx4V6EESXlJiifcNcbJwLfBPDYBgLv9Kzeh2ws6Qsd0HDeDogVDK74IAC2Jc07QiT_JxDe3u5eyAKia0Ub1jOjdPtWGk-icPWGiovAFGV7oQ2LNvi-Ts2AqmWk_5iC5aIFR7Wc4FRwrcERXNxdnOiH5f5wM', 'width': 1080}]",2025-10-17T07:31:29.724617
